order_number,customer_email,product_sku,quantity,unit_price,sale_date
ORD-004088,customer0387@demo-retail.com,SKU-1061,3,179.95,2026-06-16
ORD-004089,customer0194@demo-retail.com,SKU-1036,2,172.63,2026-05-31
ORD-004090,customer0298@demo-retail.com,SKU-1038,4,129.44,2026-04-30
ORD-004091,customer0270@demo-retail.com,SKU-1059,3,179.16,2026-04-03
ORD-004092,customer0448@demo-retail.com,SKU-1018,1,212.85,2026-08-15
ORD-004093,customer0226@demo-retail.com,SKU-1032,3,184.38,2026-06-19
ORD-004094,customer0358@demo-retail.com,SKU-1007,6,185.15,2026-07-13
ORD-004095,customer0357@demo-retail.com,SKU-1093,2,65.65,2026-08-06
ORD-004096,customer0044@demo-retail.com,SKU-1075,2,22.71,2026-07-10
ORD-004097,customer0274@demo-retail.com,SKU-1062,1,78.14,2026-05-13
ORD-004098,customer0409@demo-retail.com,SKU-1063,1,59.41,2025-01-16
ORD-004099,customer0269@demo-retail.com,SKU-1081,2,88.5,2026-05-20
ORD-004100,customer0209@demo-retail.com,SKU-1007,3,185.15,2026-05-07
ORD-004101,customer0337@demo-retail.com,SKU-1075,1,22.71,2026-05-14
ORD-004102,customer0092@demo-retail.com,SKU-1034,6,41.31,2026-01-17
ORD-004103,customer0100@demo-retail.com,SKU-1024,4,76.84,2026-08-18
ORD-004104,customer0354@demo-retail.com,SKU-1083,3,30.78,2026-06-07
ORD-004105,customer0087@demo-retail.com,SKU-1018,5,179.52,2026-06-09
ORD-004106,customer0246@demo-retail.com,SKU-1053,1,200.77,2026-05-20
ORD-004107,customer0073@demo-retail.com,SKU-1073,2,71.25,2026-04-03
ORD-004108,customer0435@demo-retail.com,SKU-1027,3,170.16,2026-06-29
ORD-004109,customer0164@demo-retail.com,SKU-1005,5,137.03,2026-08-22
ORD-004110,customer0191@demo-retail.com,SKU-1007,4,185.15,2026-07-17
ORD-004111,customer0059@demo-retail.com,SKU-1010,1,101.84,2026-08-20
ORD-004112,customer0052@demo-retail.com,SKU-1074,8,138.79,2026-07-05
ORD-004113,customer0490@demo-retail.com,SKU-1049,1,120.73,2026-04-21
ORD-004114,customer0427@demo-retail.com,SKU-1043,5,76.68,2026-06-27
ORD-004115,customer0096@demo-retail.com,SKU-1039,8,172.42,2026-07-07
ORD-004116,customer0407@demo-retail.com,SKU-1055,8,59.59,2026-03-30
ORD-004117,customer0090@demo-retail.com,SKU-1035,4,27.51,2026-07-13
ORD-004118,customer0224@demo-retail.com,SKU-1032,1,184.38,2026-06-01
ORD-004119,customer0339@demo-retail.com,SKU-1036,2,172.63,2026-06-30
ORD-004120,customer0183@demo-retail.com,SKU-1030,2,21.41,2026-05-03
ORD-004121,customer0492@demo-retail.com,SKU-1050,3,17.29,2026-07-17
ORD-004122,customer0250@demo-retail.com,SKU-1035,6,27.51,2026-08-15
ORD-004123,customer0262@demo-retail.com,SKU-1082,3,143.77,2026-06-29
ORD-004124,customer0243@demo-retail.com,SKU-1035,2,27.51,2026-08-05
ORD-004125,customer0190@demo-retail.com,SKU-1090,4,206.84,2026-04-05
ORD-004126,customer0202@demo-retail.com,SKU-1098,8,82.52,2025-10-05
ORD-004127,customer0298@demo-retail.com,SKU-1072,1,115.43,2026-07-09
ORD-004128,customer0455@demo-retail.com,SKU-1071,10,212.19,2026-04-06
ORD-004129,customer0473@demo-retail.com,SKU-1064,1,182.15,2026-05-24
ORD-004130,customer0329@demo-retail.com,SKU-1021,5,37.38,2026-08-11
ORD-004131,customer0321@demo-retail.com,SKU-1096,2,31.37,2025-07-21
ORD-004132,customer0281@demo-retail.com,SKU-1053,1,200.77,2026-06-19
ORD-004133,customer0212@demo-retail.com,SKU-1004,2,24.08,2026-04-06
ORD-004134,customer0241@demo-retail.com,SKU-1073,3,71.25,2026-06-17
ORD-004135,customer0040@demo-retail.com,SKU-1085,2,20.48,2026-04-14
ORD-004136,customer0052@demo-retail.com,SKU-1011,1,139.27,2026-04-25
ORD-004137,customer0015@demo-retail.com,SKU-1012,3,72.77,2026-04-18
ORD-004138,customer0031@demo-retail.com,SKU-1049,6,111.62,2026-07-29
ORD-004139,customer0275@demo-retail.com,SKU-1036,2,172.63,2026-08-07
ORD-004140,customer0459@demo-retail.com,SKU-1072,1,115.43,2025-01-20
ORD-004141,customer0063@demo-retail.com,SKU-1017,2,25.53,2026-08-01
ORD-004142,customer0227@demo-retail.com,SKU-1099,1,163.0,2026-06-16
ORD-004143,customer0297@demo-retail.com,SKU-1096,5,31.37,2026-07-26
ORD-004144,customer0385@demo-retail.com,SKU-1045,5,196.54,2026-06-17
ORD-004145,customer0072@demo-retail.com,SKU-1059,3,179.16,2026-08-04
ORD-004146,customer0111@demo-retail.com,SKU-1002,2,164.25,2025-11-04
ORD-004147,customer0057@demo-retail.com,SKU-1086,4,152.93,2026-08-11
ORD-004148,customer0236@demo-retail.com,SKU-1073,3,71.25,2025-10-27
ORD-004149,customer0350@demo-retail.com,SKU-1053,5,200.77,2025-01-27
ORD-004150,customer0054@demo-retail.com,SKU-1005,3,116.82,2026-08-03
ORD-004151,customer0206@demo-retail.com,SKU-1015,4,135.22,2025-01-29
ORD-004152,customer0390@demo-retail.com,SKU-1005,3,137.03,2026-04-04
ORD-004153,customer0244@demo-retail.com,SKU-1028,2,136.36,2026-06-23
ORD-004154,customer0141@demo-retail.com,SKU-1088,8,117.96,2026-07-10
ORD-004155,customer0373@demo-retail.com,SKU-1012,3,62.96,2026-06-25
ORD-004156,customer0129@demo-retail.com,SKU-1010,3,87.59,2026-08-22
ORD-004157,customer0364@demo-retail.com,SKU-1084,1,78.72,2026-08-16
ORD-004158,customer0336@demo-retail.com,SKU-1040,3,81.09,2025-02-18
ORD-004159,customer0437@demo-retail.com,SKU-1054,3,91.26,2026-04-10
ORD-004160,customer0309@demo-retail.com,SKU-1080,1,61.43,2025-03-16
ORD-004161,customer0257@demo-retail.com,SKU-1034,1,41.31,2026-07-11
ORD-004162,customer0031@demo-retail.com,SKU-1020,3,154.32,2026-06-26
ORD-004163,customer0344@demo-retail.com,SKU-1073,4,71.25,2026-05-01
ORD-004164,customer0472@demo-retail.com,SKU-1027,3,176.01,2025-04-13
ORD-004165,customer0060@demo-retail.com,SKU-1064,1,164.99,2026-08-09
ORD-004166,customer0070@demo-retail.com,SKU-1003,3,44.45,2026-06-13
ORD-004167,customer0285@demo-retail.com,SKU-1067,1,30.05,2025-06-15
ORD-004168,customer0436@demo-retail.com,SKU-1059,2,179.16,2026-04-17
ORD-004169,customer0476@demo-retail.com,SKU-1099,1,163.0,2025-03-18
ORD-004170,customer0252@demo-retail.com,SKU-1048,1,172.36,2026-04-23
ORD-004171,customer0284@demo-retail.com,SKU-1031,1,87.06,2026-08-13
ORD-004172,customer0195@demo-retail.com,SKU-1085,2,20.48,2026-08-03
ORD-004173,customer0078@demo-retail.com,SKU-1083,1,30.78,2026-06-29
ORD-004174,customer0472@demo-retail.com,SKU-1011,2,139.27,2026-07-02
ORD-004175,customer0095@demo-retail.com,SKU-1085,2,20.48,2026-05-13
ORD-004176,customer0086@demo-retail.com,SKU-1044,2,147.12,2026-06-04
ORD-004177,customer0072@demo-retail.com,SKU-1001,2,89.9,2025-03-18
ORD-004178,customer0239@demo-retail.com,SKU-1091,5,82.94,2025-03-08
ORD-004179,customer0469@demo-retail.com,SKU-1068,1,208.13,2026-04-20
ORD-004180,customer0487@demo-retail.com,SKU-1073,2,71.25,2026-04-24
ORD-004181,customer0322@demo-retail.com,SKU-1076,1,200.92,2026-08-04
ORD-004182,customer0188@demo-retail.com,SKU-1027,1,207.42,2026-05-21
ORD-004183,customer0327@demo-retail.com,SKU-1058,3,143.75,2025-07-08
ORD-004184,customer0335@demo-retail.com,SKU-1098,3,82.52,2026-07-28
ORD-004185,customer0012@demo-retail.com,SKU-1061,5,167.15,2026-08-29
ORD-004186,customer0430@demo-retail.com,SKU-1015,3,135.22,2025-10-09
ORD-004187,customer0134@demo-retail.com,SKU-1024,8,76.84,2026-05-16
ORD-004188,customer0002@demo-retail.com,SKU-1001,1,89.9,2026-08-05
ORD-004189,customer0031@demo-retail.com,SKU-1077,1,42.14,2026-04-15
ORD-004190,customer0070@demo-retail.com,SKU-1063,1,51.16,2025-04-13
ORD-004191,customer0180@demo-retail.com,SKU-1016,1,138.37,2026-08-03
ORD-004192,customer0076@demo-retail.com,SKU-1071,3,212.19,2026-07-26
ORD-004193,customer0242@demo-retail.com,SKU-1036,3,143.09,2026-04-16
ORD-004194,customer0153@demo-retail.com,SKU-1077,1,42.14,2026-08-29
ORD-004195,customer0232@demo-retail.com,SKU-1035,8,23.55,2026-04-12
ORD-004196,customer0178@demo-retail.com,SKU-1032,5,184.38,2025-04-29
ORD-004197,customer0164@demo-retail.com,SKU-1025,2,125.72,2025-11-18
ORD-004198,customer0330@demo-retail.com,SKU-1099,1,150.59,2025-06-18
ORD-004199,customer0061@demo-retail.com,SKU-1038,1,159.03,2026-03-24
ORD-004200,customer0021@demo-retail.com,SKU-1072,1,115.43,2026-04-28
ORD-004201,customer0009@demo-retail.com,SKU-1070,1,74.05,2026-07-30
ORD-004202,customer0155@demo-retail.com,SKU-1032,2,184.38,2025-12-04
ORD-004203,customer0465@demo-retail.com,SKU-1098,1,82.52,2026-06-07
ORD-004204,customer0410@demo-retail.com,SKU-1053,2,200.77,2026-04-11
ORD-004205,customer0090@demo-retail.com,SKU-1005,10,137.03,2026-07-18
ORD-004206,customer0198@demo-retail.com,SKU-1003,3,44.45,2026-07-05
ORD-004207,customer0364@demo-retail.com,SKU-1083,8,30.78,2026-07-27
ORD-004208,customer0396@demo-retail.com,SKU-1075,1,18.92,2026-04-11
ORD-004209,customer0477@demo-retail.com,SKU-1033,2,70.43,2026-04-01
ORD-004210,customer0164@demo-retail.com,SKU-1002,3,164.25,2026-08-13
ORD-004211,customer0304@demo-retail.com,SKU-1048,1,172.36,2026-05-20
ORD-004212,customer0295@demo-retail.com,SKU-1024,1,66.3,2026-06-21
ORD-004213,customer0026@demo-retail.com,SKU-1082,3,143.77,2026-08-04
ORD-004214,customer0008@demo-retail.com,SKU-1055,3,59.59,2026-04-14
ORD-004215,customer0124@demo-retail.com,SKU-1059,2,179.16,2026-05-16
ORD-004216,customer0205@demo-retail.com,SKU-1011,2,139.27,2026-08-20
ORD-004217,customer0340@demo-retail.com,SKU-1054,2,97.36,2026-07-05
ORD-004218,customer0184@demo-retail.com,SKU-1018,1,179.23,2025-03-01
ORD-004219,customer0315@demo-retail.com,SKU-1079,2,151.8,2026-05-21
ORD-004220,customer0236@demo-retail.com,SKU-1039,1,172.42,2026-06-24
ORD-004221,customer0273@demo-retail.com,SKU-1002,1,164.25,2025-11-27
ORD-004222,customer0109@demo-retail.com,SKU-1023,8,52.98,2025-09-14
ORD-004223,customer0057@demo-retail.com,SKU-1040,3,86.56,2026-07-30
ORD-004224,customer0056@demo-retail.com,SKU-1077,4,42.14,2026-02-12
ORD-004225,customer0197@demo-retail.com,SKU-1004,2,24.08,2026-04-04
ORD-004226,customer0143@demo-retail.com,SKU-1021,2,37.38,2025-01-16
ORD-004227,customer0337@demo-retail.com,SKU-1029,1,30.41,2026-07-08
ORD-004228,customer0093@demo-retail.com,SKU-1046,1,36.88,2025-10-26
ORD-004229,customer0269@demo-retail.com,SKU-1018,1,170.93,2026-04-16
ORD-004230,customer0095@demo-retail.com,SKU-1051,4,18.54,2026-03-22
ORD-004231,customer0051@demo-retail.com,SKU-1021,3,37.38,2026-05-10
ORD-004232,customer0155@demo-retail.com,SKU-1004,3,24.08,2026-07-29
ORD-004233,customer0184@demo-retail.com,SKU-1016,2,138.37,2025-07-01
ORD-004234,customer0108@demo-retail.com,SKU-1078,6,217.02,2026-01-27
ORD-004235,customer0420@demo-retail.com,SKU-1017,1,21.25,2026-07-06
ORD-004236,customer0257@demo-retail.com,SKU-1021,2,37.38,2026-08-24
ORD-004237,customer0095@demo-retail.com,SKU-1001,2,89.9,2026-01-02
ORD-004238,customer0296@demo-retail.com,SKU-1014,4,53.53,2025-02-19
ORD-004239,customer0310@demo-retail.com,SKU-1063,10,59.41,2026-07-05
ORD-004240,customer0363@demo-retail.com,SKU-1024,1,76.84,2026-08-26
ORD-004241,customer0431@demo-retail.com,SKU-1024,5,76.84,2026-07-25
ORD-004242,customer0264@demo-retail.com,SKU-1009,5,75.28,2026-05-20
ORD-004243,customer0231@demo-retail.com,SKU-1094,1,181.98,2026-08-31
ORD-004244,customer0147@demo-retail.com,SKU-1001,2,89.9,2025-08-21
ORD-004245,customer0381@demo-retail.com,SKU-1018,2,212.85,2025-08-11
ORD-004246,customer0470@demo-retail.com,SKU-1060,8,197.65,2026-04-25
ORD-004247,customer0226@demo-retail.com,SKU-1038,1,159.03,2026-05-27
ORD-004248,customer0152@demo-retail.com,SKU-1079,4,151.8,2026-08-01
ORD-004249,customer0344@demo-retail.com,SKU-1011,2,139.27,2025-04-17
ORD-004250,customer0030@demo-retail.com,SKU-1044,4,163.76,2026-03-15
ORD-004251,customer0065@demo-retail.com,SKU-1009,2,75.28,2026-03-05
ORD-004252,customer0281@demo-retail.com,SKU-1062,3,78.14,2026-06-10
ORD-004253,customer0068@demo-retail.com,SKU-1020,5,154.32,2025-03-03
ORD-004254,customer0475@demo-retail.com,SKU-1088,4,146.2,2026-04-13
ORD-004255,customer0172@demo-retail.com,SKU-1027,5,187.22,2026-03-14
ORD-004256,customer0080@demo-retail.com,SKU-1075,1,20.96,2026-06-01
ORD-004257,customer0263@demo-retail.com,SKU-1083,4,30.78,2026-06-20
ORD-004258,customer0434@demo-retail.com,SKU-1037,1,13.15,2026-08-10
ORD-004259,customer0126@demo-retail.com,SKU-1096,2,31.37,2026-08-24
ORD-004260,customer0276@demo-retail.com,SKU-1097,3,199.29,2026-08-07
ORD-004261,customer0074@demo-retail.com,SKU-1027,2,207.42,2025-03-16
ORD-004262,customer0195@demo-retail.com,SKU-1049,2,105.25,2026-05-30
ORD-004263,customer0252@demo-retail.com,SKU-1014,10,53.53,2025-09-22
ORD-004264,customer0292@demo-retail.com,SKU-1044,1,163.76,2026-02-27
ORD-004265,customer0022@demo-retail.com,SKU-1018,3,212.85,2026-06-21
ORD-004266,customer0412@demo-retail.com,SKU-1050,2,17.29,2025-02-01
ORD-004267,customer0228@demo-retail.com,SKU-1056,1,72.27,2026-07-15
ORD-004268,customer0413@demo-retail.com,SKU-1009,1,75.28,2026-01-13
ORD-004269,customer0493@demo-retail.com,SKU-1029,8,30.41,2026-06-04
ORD-004270,customer0201@demo-retail.com,SKU-1087,5,118.52,2026-01-10
ORD-004271,customer0271@demo-retail.com,SKU-1034,6,41.31,2026-05-18
ORD-004272,customer0417@demo-retail.com,SKU-1036,10,172.63,2026-07-20
ORD-004273,customer0158@demo-retail.com,SKU-1003,1,35.6,2026-08-01
ORD-004274,customer0215@demo-retail.com,SKU-1073,2,71.25,2026-07-29
ORD-004275,customer0420@demo-retail.com,SKU-1019,3,75.36,2026-08-03
ORD-004276,customer0365@demo-retail.com,SKU-1054,2,97.36,2026-04-04
ORD-004277,customer0012@demo-retail.com,SKU-1090,2,206.84,2026-06-11
ORD-004278,customer0038@demo-retail.com,SKU-1018,2,184.24,2026-06-24
ORD-004279,customer0096@demo-retail.com,SKU-1001,3,89.9,2026-01-16
ORD-004280,customer0439@demo-retail.com,SKU-1071,3,212.19,2026-04-18
ORD-004281,customer0467@demo-retail.com,SKU-1037,1,13.15,2025-01-07
ORD-004282,customer0060@demo-retail.com,SKU-1048,2,172.36,2026-07-27
ORD-004283,customer0105@demo-retail.com,SKU-1004,3,24.08,2026-04-15
ORD-004284,customer0285@demo-retail.com,SKU-1058,3,143.75,2026-06-18
ORD-004285,customer0125@demo-retail.com,SKU-1100,1,196.51,2025-05-28
ORD-004286,customer0358@demo-retail.com,SKU-1073,4,71.25,2025-02-27
ORD-004287,customer0205@demo-retail.com,SKU-1063,1,59.41,2026-02-09
ORD-004288,customer0113@demo-retail.com,SKU-1081,2,88.5,2026-05-19
ORD-004289,customer0103@demo-retail.com,SKU-1055,20,59.59,2026-06-17
ORD-004290,customer0421@demo-retail.com,SKU-1004,3,22.47,2025-06-05
ORD-004291,customer0471@demo-retail.com,SKU-1065,1,13.45,2025-10-27
ORD-004292,customer0105@demo-retail.com,SKU-1027,4,207.42,2026-04-14
ORD-004293,customer0012@demo-retail.com,SKU-1049,3,120.73,2026-08-14
ORD-004294,customer0208@demo-retail.com,SKU-1078,4,217.02,2026-07-08
ORD-004295,customer0005@demo-retail.com,SKU-1049,4,120.73,2026-07-10
ORD-004296,customer0449@demo-retail.com,SKU-1056,3,63.91,2026-06-19
ORD-004297,customer0291@demo-retail.com,SKU-1036,2,160.56,2026-05-16
ORD-004298,customer0444@demo-retail.com,SKU-1098,1,82.52,2026-05-29
ORD-004299,customer0497@demo-retail.com,SKU-1084,1,64.25,2026-08-19
ORD-004300,customer0244@demo-retail.com,SKU-1015,2,135.22,2026-05-23
ORD-004301,customer0450@demo-retail.com,SKU-1070,3,87.63,2025-03-03
ORD-004302,customer0388@demo-retail.com,SKU-1082,2,120.52,2026-08-14
ORD-004303,customer0140@demo-retail.com,SKU-1008,2,49.82,2026-06-20
ORD-004304,customer0039@demo-retail.com,SKU-1044,1,163.76,2026-04-23
ORD-004305,customer0264@demo-retail.com,SKU-1036,2,172.63,2026-08-05
ORD-004306,customer0026@demo-retail.com,SKU-1065,2,13.45,2026-06-02
ORD-004307,customer0477@demo-retail.com,SKU-1067,4,36.93,2026-05-20
ORD-004308,customer0135@demo-retail.com,SKU-1071,1,212.19,2026-05-08
ORD-004309,customer0405@demo-retail.com,SKU-1060,3,184.73,2026-07-23
ORD-004310,customer0361@demo-retail.com,SKU-1083,8,30.78,2026-04-10
ORD-004311,customer0265@demo-retail.com,SKU-1047,1,170.24,2026-08-04
ORD-004312,customer0044@demo-retail.com,SKU-1015,2,135.22,2026-03-09
ORD-004313,customer0297@demo-retail.com,SKU-1046,1,36.88,2026-03-26
ORD-004314,customer0034@demo-retail.com,SKU-1053,3,170.28,2025-06-13
ORD-004315,customer0192@demo-retail.com,SKU-1027,3,207.42,2026-04-16
ORD-004316,customer0217@demo-retail.com,SKU-1045,2,196.54,2026-04-03
ORD-004317,customer0488@demo-retail.com,SKU-1047,3,170.24,2026-06-29
ORD-004318,customer0145@demo-retail.com,SKU-1021,6,37.38,2026-06-06
ORD-004319,customer0359@demo-retail.com,SKU-1100,1,196.51,2026-05-04
ORD-004320,customer0417@demo-retail.com,SKU-1070,1,87.63,2026-06-08
ORD-004321,customer0418@demo-retail.com,SKU-1001,5,89.9,2026-07-09
ORD-004322,customer0105@demo-retail.com,SKU-1044,3,163.76,2026-04-22
ORD-004323,customer0304@demo-retail.com,SKU-1056,6,72.27,2026-05-25
ORD-004324,customer0190@demo-retail.com,SKU-1082,3,143.77,2026-08-14
ORD-004325,customer0190@demo-retail.com,SKU-1067,5,36.93,2026-07-30
ORD-004326,customer0240@demo-retail.com,SKU-1070,2,87.63,2025-01-05
ORD-004327,customer0065@demo-retail.com,SKU-1061,4,179.95,2026-04-09
ORD-004328,customer0443@demo-retail.com,SKU-1072,6,100.72,2025-08-18
ORD-004329,customer0487@demo-retail.com,SKU-1096,3,28.67,2026-05-07
ORD-004330,customer0355@demo-retail.com,SKU-1017,1,25.53,2026-06-11
ORD-004331,customer0400@demo-retail.com,SKU-1001,1,84.16,2025-07-23
ORD-004332,customer0367@demo-retail.com,SKU-1019,1,63.62,2026-08-19
ORD-004333,customer0494@demo-retail.com,SKU-1087,1,118.52,2026-07-07
ORD-004334,customer0049@demo-retail.com,SKU-1061,2,179.95,2026-05-09
ORD-004335,customer0348@demo-retail.com,SKU-1016,3,138.37,2026-03-14
ORD-004336,customer0313@demo-retail.com,SKU-1091,3,82.94,2026-05-30
ORD-004337,customer0152@demo-retail.com,SKU-1053,2,200.77,2026-05-07
ORD-004338,customer0100@demo-retail.com,SKU-1031,3,92.84,2026-06-21
ORD-004339,customer0083@demo-retail.com,SKU-1020,1,154.32,2026-05-30
ORD-004340,customer0365@demo-retail.com,SKU-1088,1,146.2,2026-01-24
ORD-004341,customer0429@demo-retail.com,SKU-1017,1,21.41,2025-07-06
ORD-004342,customer0011@demo-retail.com,SKU-1059,2,179.16,2025-01-14
ORD-004343,customer0391@demo-retail.com,SKU-1007,1,185.15,2026-03-08
ORD-004344,customer0465@demo-retail.com,SKU-1011,2,126.08,2025-04-28
ORD-004345,customer0425@demo-retail.com,SKU-1091,2,82.94,2026-05-22
ORD-004346,customer0206@demo-retail.com,SKU-1018,5,212.85,2026-08-23
ORD-004347,customer0466@demo-retail.com,SKU-1060,1,197.65,2026-06-26
ORD-004348,customer0164@demo-retail.com,SKU-1029,3,30.41,2026-07-10
ORD-004349,customer0308@demo-retail.com,SKU-1012,3,72.77,2026-04-28
ORD-004350,customer0419@demo-retail.com,SKU-1012,4,72.77,2026-04-08
ORD-004351,customer0325@demo-retail.com,SKU-1053,6,200.77,2026-06-02
ORD-004352,customer0449@demo-retail.com,SKU-1003,1,44.45,2025-06-09
ORD-004353,customer0209@demo-retail.com,SKU-1085,1,17.98,2025-05-23
ORD-004354,customer0136@demo-retail.com,SKU-1043,5,76.68,2026-04-16
ORD-004355,customer0066@demo-retail.com,SKU-1086,2,123.13,2026-04-26
ORD-004356,customer0280@demo-retail.com,SKU-1003,3,37.59,2025-05-25
ORD-004357,customer0045@demo-retail.com,SKU-1041,3,191.53,2025-01-18
ORD-004358,customer0254@demo-retail.com,SKU-1019,3,75.36,2026-07-09
ORD-004359,customer0357@demo-retail.com,SKU-1083,6,30.78,2025-02-28
ORD-004360,customer0466@demo-retail.com,SKU-1084,10,78.72,2026-05-16
ORD-004361,customer0046@demo-retail.com,SKU-1002,4,132.33,2025-07-25
ORD-004362,customer0034@demo-retail.com,SKU-1031,2,92.84,2026-04-03
ORD-004363,customer0496@demo-retail.com,SKU-1069,5,119.91,2025-11-14
ORD-004364,customer0358@demo-retail.com,SKU-1043,1,67.6,2025-08-25
ORD-004365,customer0350@demo-retail.com,SKU-1080,1,61.43,2025-07-04
ORD-004366,customer0113@demo-retail.com,SKU-1091,6,82.94,2026-06-25
ORD-004367,customer0088@demo-retail.com,SKU-1051,1,18.54,2026-05-17
ORD-004368,customer0071@demo-retail.com,SKU-1018,1,212.85,2026-08-10
ORD-004369,customer0400@demo-retail.com,SKU-1039,1,172.42,2026-04-07
ORD-004370,customer0447@demo-retail.com,SKU-1001,5,89.9,2026-05-06
ORD-004371,customer0179@demo-retail.com,SKU-1005,2,137.03,2026-08-09
ORD-004372,customer0442@demo-retail.com,SKU-1002,3,164.25,2025-09-08
ORD-004373,customer0258@demo-retail.com,SKU-1080,1,54.28,2026-05-09
ORD-004374,customer0342@demo-retail.com,SKU-1018,4,212.85,2025-11-12
ORD-004375,customer0015@demo-retail.com,SKU-1083,4,28.37,2025-12-31
ORD-004376,customer0254@demo-retail.com,SKU-1066,2,98.82,2026-08-06
ORD-004377,customer0415@demo-retail.com,SKU-1070,2,87.63,2026-04-18
ORD-004378,customer0464@demo-retail.com,SKU-1068,1,208.13,2026-04-14
ORD-004379,customer0401@demo-retail.com,SKU-1100,8,196.51,2026-05-22
ORD-004380,customer0218@demo-retail.com,SKU-1024,3,76.84,2026-07-22
ORD-004381,customer0292@demo-retail.com,SKU-1002,6,164.25,2026-06-12
ORD-004382,customer0419@demo-retail.com,SKU-1051,2,18.54,2025-03-29
ORD-004383,customer0001@demo-retail.com,SKU-1078,4,217.02,2026-07-05
ORD-004384,customer0275@demo-retail.com,SKU-1073,4,71.25,2026-06-11
ORD-004385,customer0078@demo-retail.com,SKU-1060,4,197.65,2026-05-07
ORD-004386,customer0013@demo-retail.com,SKU-1038,8,159.03,2026-01-25
ORD-004387,customer0163@demo-retail.com,SKU-1004,2,21.83,2026-04-17
ORD-004388,customer0226@demo-retail.com,SKU-1099,1,163.0,2025-05-08
ORD-004389,customer0299@demo-retail.com,SKU-1071,3,195.95,2026-04-30
ORD-004390,customer0180@demo-retail.com,SKU-1051,4,18.54,2026-06-02
ORD-004391,customer0270@demo-retail.com,SKU-1040,3,77.71,2026-08-02
ORD-004392,customer0309@demo-retail.com,SKU-1092,1,204.34,2025-01-05
ORD-004393,customer0486@demo-retail.com,SKU-1067,2,36.93,2025-07-05
ORD-004394,customer0321@demo-retail.com,SKU-1007,2,152.04,2026-05-05
ORD-004395,customer0375@demo-retail.com,SKU-1014,2,53.53,2026-07-31
ORD-004396,customer0428@demo-retail.com,SKU-1051,3,18.54,2026-04-24
